Link,Name,Birth Year,Occupation,Country,
http://dbpedia.org/resource/Cannupa_Hanska_Luger,Cannupa Hanksa Luger,,,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/Sculpture
http://dbpedia.org/resource/Cannupa_Hanska_Luger,Cannupa Hanksa Luger,,,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/Performance_art
http://dbpedia.org/resource/Cannupa_Hanska_Luger,Cannupa Hanksa Luger,,,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/Ecological_art
http://dbpedia.org/resource/Caravaggio,Caravaggio,,,http://dbpedia.org/resource/Italy,http://dbpedia.org/resource/Painting
http://dbpedia.org/resource/Candice_Cuoco,Candice Cuoco,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Cari_Beauchamp,Cari Beauchamp,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Candita_Batista,Candita Batista,,,http://dbpedia.org/resource/Cuba,
"http://dbpedia.org/resource/Capi_(footballer,_born_1977)",Capi,,,http://dbpedia.org/resource/Spain,
"http://dbpedia.org/resource/Capi_(footballer,_born_1977)",Jesús Capitán Prada,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Capone_(footballer),Capone,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Capone_(footballer),Carlos Alberto de Oliveira,,,http://dbpedia.org/resource/Brazil,
"http://dbpedia.org/resource/Careca_(footballer,_born_1989)",Careca,,,http://dbpedia.org/resource/Brazil,
"http://dbpedia.org/resource/Careca_(footballer,_born_1989)",Leomir Silva Teles,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Canserbero,Canserbero,,,http://dbpedia.org/resource/Venezuela,
http://dbpedia.org/resource/Carey_Coombs,Carey Franklin Coombs,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Carey_Coombs,Carey Franklin Coombs,,,http://dbpedia.org/resource/Somerset,
"http://dbpedia.org/resource/Cao_(footballer,_born_1968)",Cao,,,"http://dbpedia.org/resource/Santiago,_Cape_Verde",
"http://dbpedia.org/resource/Cao_(footballer,_born_1968)",Carlos Alberto Correia Fortes,,,"http://dbpedia.org/resource/Santiago,_Cape_Verde",
http://dbpedia.org/resource/Candido_Amantini,Fr. Candido Amantini C.P.,,,http://dbpedia.org/resource/Italy,
http://dbpedia.org/resource/Carey_Ng,Carey Ng,,,http://dbpedia.org/resource/Malaysia,
http://dbpedia.org/resource/Caren_Kemner,Caren Kemner,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Caren_Kemner,Caren Marie Alexius Kemner,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carl-Ebbe_Andersen,Carl-Ebbe Andersen,,,http://dbpedia.org/resource/Denmark,
http://dbpedia.org/resource/Carien_Kleibeuker,Carien Kleibeuker,,,http://dbpedia.org/resource/Netherlands,
http://dbpedia.org/resource/Caner_Çolak,Caner Çolak,,,http://dbpedia.org/resource/Turkey,
http://dbpedia.org/resource/Candice_Guerero,Candice Guerero,,,http://dbpedia.org/resource/Trinidad_and_Tobago,
http://dbpedia.org/resource/Cardozo_Luna,"Cardozo ""Ding"" M. Luna",,,http://dbpedia.org/resource/Philippines,
http://dbpedia.org/resource/Carbilio_Tomasino,Carbilio Tomasino,,,http://dbpedia.org/resource/El_Salvador,
http://dbpedia.org/resource/Carbilio_Tomasino,José Carbilio Tomasino,,,http://dbpedia.org/resource/El_Salvador,
http://dbpedia.org/resource/Carina_Beduschi,Carina Beduschi,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Candelario_Obeso,Candelario Obeso,,,http://dbpedia.org/resource/Colombia,
"http://dbpedia.org/resource/Cardoso_(footballer,_born_1984)",Cardoso,,,http://dbpedia.org/resource/Brazil,
"http://dbpedia.org/resource/Cardoso_(footballer,_born_1984)",Carlos Alexandre Cardoso,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Cardeal_(footballer),Cardeal,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Cardeal_(footballer),Sezefredo da Costa,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Carl-Gustaf_Klerck,Carl-Gustaf Klerck,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carina_Vogt,Carina Vogt,,,http://dbpedia.org/resource/http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Carina_Wimmer,Carina Wimmer,,,http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Carl_Adams_(wrestler),Carl Adams,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Candida_Doyle,Candida Doyle,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Candida_Doyle,Candida Doyle,,,http://dbpedia.org/resource/Northern_Ireland,
http://dbpedia.org/resource/Caolan_Boyd-Munce,Caolan Boyd-Munce,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Caolan_Boyd-Munce,Caolan Boyd-Munce,,,http://dbpedia.org/resource/Northern_Ireland,
http://dbpedia.org/resource/Caolan_Boyd-Munce,Caolan Stephen Boyd-Munce,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Caolan_Boyd-Munce,Caolan Stephen Boyd-Munce,,,http://dbpedia.org/resource/Northern_Ireland,
http://dbpedia.org/resource/Cara_Murray,Cara Murray,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Cara_Murray,Cara Murray,,,http://dbpedia.org/resource/Northern_Ireland,
http://dbpedia.org/resource/Cansel_Kiziltepe,Cansel Kiziltepe,,,http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Carl-Heinz_Rühl,Carl-Heinz Rühl,,,http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Caren_Metschuck,Caren Metschuck,,,http://dbpedia.org/resource/German_Democratic_Republic,
http://dbpedia.org/resource/Candiace_Dillard_Bassett,Candiace Dillard Bassett,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Cao_Jing,Cao Jing,,,http://dbpedia.org/resource/People's_Republic_of_China,
http://dbpedia.org/resource/Candelario_Obeso,Candelario Obeso,,,http://dbpedia.org/resource/Colombia,
http://dbpedia.org/resource/Carina_Görlin,Carina Görlin,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carel_van_Hien,Carel van Hien,,,http://dbpedia.org/resource/Netherlands,
http://dbpedia.org/resource/Carl_Ahues,Carl Ahues,,,http://dbpedia.org/resource/http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Canton_Jones,Canton Jones,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Candy_Carson,Candy Carson,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Candice_Bennatt,Candice Bennatt,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Cari_Q,Cari Q,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Cao_Văn_Triền,Cao Văn Triền,,,http://dbpedia.org/resource/Vietnam,
http://dbpedia.org/resource/Cao_Haiqing,Cao Haiqing,,,http://dbpedia.org/resource/China_proper,
http://dbpedia.org/resource/Cao_Haiqing,曹海清,,,http://dbpedia.org/resource/China_proper,
http://dbpedia.org/resource/Cao_Sheng,Cao Sheng,,,http://dbpedia.org/resource/China_proper,
http://dbpedia.org/resource/Cao_Sheng,曹盛,,,http://dbpedia.org/resource/China_proper,
http://dbpedia.org/resource/Candy_Maldonado,Candy Maldonado,,,http://dbpedia.org/resource/Puerto_Rico,
http://dbpedia.org/resource/Cao_Jiongfang,Cao Jiongfang,,,http://dbpedia.org/resource/China,
http://dbpedia.org/resource/Carin_Cone,Carin Alice Cone,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carin_Cone,Carin Cone,,,http://dbpedia.org/resource/United_States,
"http://dbpedia.org/resource/Careca_(footballer,_born_1983)",Careca,,,http://dbpedia.org/resource/Brazil,
"http://dbpedia.org/resource/Careca_(footballer,_born_1983)",Rodrigo Vergilio,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Cargill_Gilston_Knott,Cargill Gilston Knott,,,http://dbpedia.org/resource/Scotland,
http://dbpedia.org/resource/Cargill_Gilston_Knott,Cargill Gilston Knott,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Candy_Broad,Candy Broad,,,http://dbpedia.org/resource/Australia,
http://dbpedia.org/resource/Caris_Tiivel,Caris Tiivel,,,http://dbpedia.org/resource/Australia,
http://dbpedia.org/resource/Cardinal_Mazarin,Cardinal Mazarin,,,http://dbpedia.org/resource/Italy,
"http://dbpedia.org/resource/Careca_(footballer,_born_1995)",Careca,,,http://dbpedia.org/resource/Brazil,
"http://dbpedia.org/resource/Careca_(footballer,_born_1995)",Raianderson da Costa Morais,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Canário,Canário,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Canário,Darcy Silveira dos Santos,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Callum_Driver,Callum Driver,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Callum_Driver,Callum Driver,,,http://dbpedia.org/resource/England,
http://dbpedia.org/resource/Carl_Voltmer,Carl Voltmer,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carl_Danberg,Carl C. Danberg,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carlos_Henriques,Carlos Henriques,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Henriques,Carlos Daniel Anastácio Henriques,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carina_Konrad,Carina Konrad,,,http://dbpedia.org/resource/http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Carlos_Alberto_Lugo,Carlos Lugo,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Alberto_Lugo,Carlos Alberto Lugo Gamboa,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Fierro,Carlos Fierro,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Fierro,Carlos Eduardo Fierro Guerrero,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Heriberto_Pinto,Carlos Heriberto Pinto,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Heriberto_Pinto,Carlos Heriberto Pinto Rosas,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Higuera,Carlos Alberto Higuera de los Ríos,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Higuera,Carlos Higuera,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Humberto_López,Carlos Humberto López,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_Humberto_López,Carlos Humberto López Guzmán,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Carlos_López_(baseball),Carlos López,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Camille_Van_De_Casteele,Camille Van De Casteele,,,http://dbpedia.org/resource/Belgium,
"http://dbpedia.org/resource/Carlos_Borges_(footballer,_born_2004)",Carlos Borges,,,http://dbpedia.org/resource/Portugal,
"http://dbpedia.org/resource/Carlos_Borges_(footballer,_born_2004)",Carlos Roberto Forbs Borges,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Freire_(footballer),Carlos Freire,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Freire_(footballer),Carlos Manuel da Silva Freire,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Camille_Rast,Camille Rast,,,http://dbpedia.org/resource/Switzerland,
http://dbpedia.org/resource/Caprino_Alendy,Caprino Alendy,,,http://dbpedia.org/resource/Suriname,
http://dbpedia.org/resource/Callum_Davies,Callum Davies,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Callum_Davies,Callum Davies,,,http://dbpedia.org/resource/England,
http://dbpedia.org/resource/Callum_Davies,Callum Davies,,,http://dbpedia.org/resource/Kent,
http://dbpedia.org/resource/Callum_Davies,Callum Joshua Davies,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Callum_Davies,Callum Joshua Davies,,,http://dbpedia.org/resource/England,
http://dbpedia.org/resource/Callum_Davies,Callum Joshua Davies,,,http://dbpedia.org/resource/Kent,
http://dbpedia.org/resource/Camille_Jones,Camille Jones,,,http://dbpedia.org/resource/Denmark,
http://dbpedia.org/resource/Calvin_Palmer,Calvin Ian Palmer,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Calvin_Palmer,Calvin Ian Palmer,,,http://dbpedia.org/resource/Lincolnshire,
http://dbpedia.org/resource/Calvin_Palmer,Calvin Palmer,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Calvin_Palmer,Calvin Palmer,,,http://dbpedia.org/resource/Lincolnshire,
http://dbpedia.org/resource/Caitlín_R._Kiernan,Caitlín R. Kiernan,,,http://dbpedia.org/resource/Republic_of_Ireland,
http://dbpedia.org/resource/Carina_Cassøe_Krüth,Carina Cassøe Krüth,,,http://dbpedia.org/resource/Denmark,
http://dbpedia.org/resource/Caio_Bonfim,Caio Bonfim,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Caio_Bonfim,Caio Oliveira de Sena Bonfim,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Caio_Magalhães,Caio Magalhães,,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Caio_Magalhães,"Hellboy, Monstro",,,http://dbpedia.org/resource/Brazil,
http://dbpedia.org/resource/Callum_Preston,Callum Preston,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Callum_Preston,Callum Preston,,,http://dbpedia.org/resource/Staffordshire,
http://dbpedia.org/resource/Callum_Brodrick,Callum Ashley J Brodrick,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Callum_Brodrick,Callum Brodrick,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Cannock_Chase_murders,Raymond Leslie Morris,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Carl_Eyden,Carl Dennis Eyden,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Cameron_Crestani,Cameron Crestani,,,http://dbpedia.org/resource/Australia,
http://dbpedia.org/resource/Carl_Borack,Carl Borack,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carl_Gunnar_Gundersen,Carl Gunnar Gundersen,,,http://dbpedia.org/resource/Norway,
http://dbpedia.org/resource/Camille_de_Tornaco,Camille de Tornaco,,,http://dbpedia.org/resource/Luxembourg,
http://dbpedia.org/resource/Cansel_Deniz,Cansel Deniz,,,http://dbpedia.org/resource/Kazakhstan,
http://dbpedia.org/resource/Cameron_Whitten,Cameron Whitten,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Caleb_Frostman,Caleb Frostman,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Camille_Fischbach,Camille Fischbach,,,http://dbpedia.org/resource/France,
http://dbpedia.org/resource/Callum_Davidson,Callum Davidson,,,http://dbpedia.org/resource/Scotland,
http://dbpedia.org/resource/Callum_Davidson,Callum Iain Davidson,,,http://dbpedia.org/resource/Scotland,
http://dbpedia.org/resource/Campbell_Forsyth,Campbell Forsyth,,,http://dbpedia.org/resource/Scotland,
http://dbpedia.org/resource/Campbell_Forsyth,Robert Campbell Forsyth,,,http://dbpedia.org/resource/Scotland,
http://dbpedia.org/resource/Cajsa_Andersson,Cajsa Andersson,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Cajsalisa_Ejemyr,Cajsalisa Ejemyr,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Camilla_Hansson,Camilla Hansson,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carin_Jämtin,Carin Jämtin,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl-Axel_Christiernsson,Carl-Axel Christiernsson,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl-Axel_Palm,Carl-Axel Palm,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl-Gustaf_Rossby,Carl-Gustaf Rossby,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl-Jan_Hamilton,Carl-Jan Hamilton,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl-Johan_Sund,Carl-Johan Sund,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Beck-Friis,Carl Beck-Friis,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Forssell,Carl Forssell,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Fredrik_Mennander,Karl Fredrik Mennander,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Fredrik_af_Wingård,Carl Fredrik af Wingård,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Gustaf_Tessin,Carl Gustaf Tessin,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Lidbom,,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Lidbom,Carl Lidbom,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Lundquist,Carl Lundquist,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Löwenhielm,Count Carl Löwenhielm,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Michael_Bellman,Carl Michael Bellman,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Michael_Bellman,,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Nilsson_(runner),Carl Nilsson,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Piper,Carl Piper,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Sjöblom,Carl Sjöblom,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Starfelt,Carl Starfelt,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Stål,Carl Stål,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Wiman,Carl Wiman,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carli_Tornehave,Carli Tornehave,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carlos_Gaete_Moggia,Carlos Gaete Moggia,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Callum_Camps,Callum Camps,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Callum_Camps,Callum Jason Noel Camps,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Callum_Warburton,Callum Warburton,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Caleb_Q._Dyer,Caleb Q. Dyer,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Calum_MacDonald_(politician),Calum MacDonald,,,http://dbpedia.org/resource/Scotland,
http://dbpedia.org/resource/Calum_MacDonald_(politician),Calum MacDonald,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Caolan_McAleer,Caolan McAleer,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Caolan_McAleer,Caolan McAleer,,,http://dbpedia.org/resource/Northern_Ireland,
http://dbpedia.org/resource/Carl_Wilhelm_Scheele,Carl Wilhelm Scheele,,,http://dbpedia.org/resource/http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Carlo_Capra,Carlo Capra,,,http://dbpedia.org/resource/Italy,
http://dbpedia.org/resource/Callum_Booth,Callum Booth,,,http://dbpedia.org/resource/Scotland,
http://dbpedia.org/resource/Callum_Booth,Callum Booth,,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Carl_Gustav_Guckelberger,Carl Gustav Guckelberger,,,http://dbpedia.org/resource/http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Carl_Klaus,Carl Friedrich Georg Klaus,,,http://dbpedia.org/resource/http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Carl_Klaus,Carl Klaus,,,http://dbpedia.org/resource/http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Carl_Magnus_von_Hell,Carl Magnus von Hell,,,http://dbpedia.org/resource/http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Cameron_Potts,Cameron Potts,,,http://dbpedia.org/resource/Australia,
http://dbpedia.org/resource/Calvin_Pease,Calvin Pease,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carlos_Gamarra,Carlos Gamarra,,,http://dbpedia.org/resource/Paraguay,
http://dbpedia.org/resource/Carlos_Gamarra,Carlos Alberto Gamarra Pavón,,,http://dbpedia.org/resource/Paraguay,
http://dbpedia.org/resource/Carl_Engström_(basketball),Carl Engström,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Calum_Jarvis,(MBE),,,http://dbpedia.org/resource/United_Kingdom,
http://dbpedia.org/resource/Calum_Jarvis,Calum Jarvis,,,http://dbpedia.org/resource/United_Kingdom,
"http://dbpedia.org/resource/Carlos_Calvo_(footballer,_born_1992)",Carlos Calvo,,,http://dbpedia.org/resource/Mexico,
"http://dbpedia.org/resource/Carlos_Calvo_(footballer,_born_1992)",Carlos Andrés Calvo Beristain,,,http://dbpedia.org/resource/Mexico,
http://dbpedia.org/resource/Cao_Jianfang,Cao Jianfang,,,http://dbpedia.org/resource/China,
http://dbpedia.org/resource/Canardo_(rapper),Canardo,,,http://dbpedia.org/resource/France,
http://dbpedia.org/resource/Carlo_Toniatti,Carlo Toniatti,,,http://dbpedia.org/resource/Croatia,
http://dbpedia.org/resource/Callinicus_IV_of_Constantinople,Callinicus IV,,,http://dbpedia.org/resource/Greece,
http://dbpedia.org/resource/Camille_Rodriguez,Camille Rodriguez,,,http://dbpedia.org/resource/Philippines,
http://dbpedia.org/resource/Camille_Rodriguez,Kathleen Camille Muldong Rodriguez,,,http://dbpedia.org/resource/Philippines,
http://dbpedia.org/resource/Carlos_Camins,Carlos Camins,,,http://dbpedia.org/resource/Philippines,
http://dbpedia.org/resource/Carlos_Dominguez_III,Carlos Domínguez III,,,http://dbpedia.org/resource/Philippines,
http://dbpedia.org/resource/Carlos_Garrote,Carlos Garrote,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Cani_(Spanish_footballer),Cani,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Cani_(Spanish_footballer),Rubén Gracia Calmache,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Alocén,Carlos Alocén,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Lapetra,Carlos Lapetra,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Lapetra,Carlos Lapetra Coarasa,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carlos_Nieto_(footballer),Carlos Nieto,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Carl_Lüthje,Carl Lüthje,,,http://dbpedia.org/resource/http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Carl_Linhart,Carl Linhart,,,http://dbpedia.org/resource/Slovakia,
http://dbpedia.org/resource/Cao_Xibin,Cao Xibin,,,http://dbpedia.org/resource/People's_Republic_of_China,
http://dbpedia.org/resource/Cai_Dongfan,Cai Dongfan,,,http://dbpedia.org/resource/China,
http://dbpedia.org/resource/Cai_Li,Cai Li,,,http://dbpedia.org/resource/China,
http://dbpedia.org/resource/Cai_Ronggen,Cai Ronggen,,,http://dbpedia.org/resource/China,
http://dbpedia.org/resource/Cai_Tongtong,Cai Tongtong,,,http://dbpedia.org/resource/China,
http://dbpedia.org/resource/Cao_Ying_(translator),Sheng Junfeng,,,http://dbpedia.org/resource/China,
http://dbpedia.org/resource/Cao_Ying_(translator),Sheng Junfeng,,,http://dbpedia.org/resource/China,
http://dbpedia.org/resource/Camilo_Castiblanco,Camilo Castiblanco,,,http://dbpedia.org/resource/Colombia,
http://dbpedia.org/resource/Camilo_Castiblanco,Jorge Camilo Castiblanco Cubides,,,http://dbpedia.org/resource/Colombia,
http://dbpedia.org/resource/Carl_Braun_(obstetrician),Carl Braun (obstetrician),,,http://dbpedia.org/resource/Austria,
http://dbpedia.org/resource/Callista_Chimombo,Callista Mutharika,,,http://dbpedia.org/resource/Malawi,
http://dbpedia.org/resource/Cao_Jianguo,Cao Jianguo,,,http://dbpedia.org/resource/People's_Republic_of_China,
http://dbpedia.org/resource/Cao_Guangjing,Cao Guangjing,,,http://dbpedia.org/resource/People's_Republic_of_China,
http://dbpedia.org/resource/Candy_Bauer,Candy Bauer,,,http://dbpedia.org/resource/http://dbpedia.org/resource/Germany,
http://dbpedia.org/resource/Carla_Steinkopf,Carla Steinkopf,,,http://dbpedia.org/resource/Venezuela,
http://dbpedia.org/resource/Carlos_Luna_(volleyball),Carlos Luna,,,http://dbpedia.org/resource/Venezuela,
http://dbpedia.org/resource/Carlos_Maldonado_(catcher),Carlos Maldonado,,,http://dbpedia.org/resource/Venezuela,
http://dbpedia.org/resource/Carina_Gustavsson,Carina Gustavsson,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Calogero_(singer),Calogero,,,http://dbpedia.org/resource/France,
http://dbpedia.org/resource/Carla_Matadinho,Carla Matadinho,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Carlos_Grave,Carlos Grave,,,http://dbpedia.org/resource/Portugal,
http://dbpedia.org/resource/Candice_Prévost,Candice Prévost,,,http://dbpedia.org/resource/France,
http://dbpedia.org/resource/Camilla_Nilsson,Camilla Nilsson,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carl_Veidahl,Carl Veidahl,,,http://dbpedia.org/resource/Norway,
"http://dbpedia.org/resource/Carlos_Muñoz_(footballer,_born_1961)",Carlos,,,http://dbpedia.org/resource/Spain,
"http://dbpedia.org/resource/Carlos_Muñoz_(footballer,_born_1961)",Carlos Antonio Muñoz Cobo,,,http://dbpedia.org/resource/Spain,
http://dbpedia.org/resource/Caner_Erdeniz,Caner Erdeniz,,,http://dbpedia.org/resource/Turkey,
http://dbpedia.org/resource/Can_Emre_Yücel,Emre Yücel,,,http://dbpedia.org/resource/Turkey,
http://dbpedia.org/resource/Can_Korkmaz,Can Korkmaz,,,http://dbpedia.org/resource/Turkey,
http://dbpedia.org/resource/Caleb_S._Layton,Caleb Sipple Layton,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carl_Georg_Siöblad,Carl Georg Siöblad,,,http://dbpedia.org/resource/Sweden,
http://dbpedia.org/resource/Carlos_Fonseca,Carlos Fonseca,,,http://dbpedia.org/resource/Nicaragua,
http://dbpedia.org/resource/Cal_Forrest,Cal Forrest,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carl_Sanders,Carl Sanders,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carla_Wong_McMillian,Carla Wong McMillian,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Carl_Thomas_(singer),Carl Thomas,,,http://dbpedia.org/resource/United_States,
http://dbpedia.org/resource/Camille_Huyghe,Camille Huyghe,,,http://dbpedia.org/resource/France,
